source_uid,station_id,source_name,descriptionDataset,data_repository_ftp,wmo_id,station_name,lat,lon,elev, fips_code,country,continent,station_data_policy,station_data_type,data_update_status,station_metadata_link,timestep,ver,obs_freq,obs_time_GMT,Wind_speed _start_year,Wind_speed _end_year,Wind_direction_start_year,Wind_direction_end_year,Sea_Level_Pressure _start_year,Sea_Level_Pressure_end_year
1000245,40049,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Trier Germany (Petrisberg),49.75,6.67,264,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40062,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Rheine Germany,52.28,7.38,38,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40065,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Osnabruck Germany,52.28,8.02,88,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40066,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Muenster Germany (Loddenheide),51.93,7.65,56,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40067,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Muenster Germany (Handorf),52,7.73,53,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40068,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Werl Germany,51.57,7.92,85,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40069,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Emmerich Germany,51.83,6.27,17,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40072,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Guetersloh Germany,51.93,8.32,67,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40075,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Lippstadt Germany,51.72,8.37,75,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40077,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Paderborn Germany,51.7,8.75,187,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40082,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Luedenscheid Germany,51.22,7.63,447,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40087,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Scherfede Germany,51.53,9.02,199,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40090,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Brilon Germany,51.4,8.57,449,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40102,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Westerland Sylt Germany,54.92,8.35,15,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40108,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Schleswig Land Germany,54.47,9.53,20,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40110,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Neubrel-By-Rendsburg Germany,54.3,9.6,4,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40119,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Marienleuchte Germany (Fenmarn),54.5,11.25,10,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40121,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Brunsbuettelkoog Germany,53.9,9.13,7,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40126,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Grossenbrode Germany,54.37,11.08,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40128,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Neumuenster Germany,54.1,9.97,24,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40130,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Travemuende Germany,53.97,10.87,0,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40144,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ludwigslust Germany,53.33,11.5,39,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40146,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Schwerin Germany,53.62,11.38,46,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40157,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Jever Germany,53.53,7.88,6,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40163,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Lathen-On-Ems Germany,52.87,7.32,11,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40165,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Zwischenahn Land Germany,53.18,8.02,10,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40168,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Rotenburg Germany,53.1,9.4,39,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40170,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Quakenbrueck Germany,52.67,7.93,22,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40174,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Plantluenne Germany,52.43,7.4,29,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40175,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Achmer Germany (Bramsche),52.37,7.93,53,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40176,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Wunstorf Germany,52.47,9.45,52,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40179,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bielfeld Germany,51.97,8.55,142,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40181,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Fassberg Germany,52.93,10.18,71,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40182,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Celle Germany (Bergen),52.6,10.03,39,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40183,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Hildesheim Germany (Gronau),52.15,9.75,88,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40186,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Porta Westphalica Germany,52.23,8.92,85,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40187,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Detmold Germany,51.95,8.92,195,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40188,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Wesendorf Germany (Gifhorn),52.58,10.53,64,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40190,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Braunschweig Germany (Broitzem),52.23,10.48,79,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40192,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Braunschweig Germany (Waggum),52.32,10.55,85,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40194,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bodenwerder Germany,51.98,9.52,74,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40197,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Goslar Germany,51.93,10.43,257,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40199,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Salzwedel Germany,52.83,11.2,47,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40201,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gardelegen Germany,52.53,11.43,52,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40204,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Stendal Germany (Tandermuende),52.63,11.83,52,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40205,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Brandenburg Germany (Breist) (Motzo-),52.43,12.45,31,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40206,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Rangesdorf Germany,52.28,13.43,38,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40207,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Berlin Germany (Staaken),52.53,13.12,32,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40208,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Doberitz Germany,52.53,13.02,42,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40210,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Perleberg Germany (Wittenberge),53.07,11.82,31,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40214,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Neuruppin Germany,52.92,12.8,45,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40219,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Treuenbrietzen Germany,52.1,12.88,70,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40221,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Jueterbog Germany (Waldlager) (Juterbog),52,12.98,103,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40223,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Jueterbog Damm Germany,51.98,13.08,89,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40224,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Finsterwalde Germany (Kirchhain),51.6,13.73,123,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40225,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Werder Germany,52.4,12.92,32,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40226,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Berlin Germany (Adlershof),52.43,13.52,45,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40227,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Schoenfeld Diepensee Germany,52.37,13.52,46,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40228,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Cottbus Germany,51.77,14.3,75,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40230,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sorau Sommerfeld Poland,51.65,15.15,143,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40231,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Guben Germany,51.98,14.73,41,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40234,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Frankfurt-on-Oder Germany,52.33,14.62,49,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40239,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Meseritz Poland,52.43,15.55,46,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40240,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Altkarbe Poland,52.85,15.67,35,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40242,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Werneuchen Germany,52.65,13.73,74,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40243,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Strausberg Germany,52.58,13.92,81,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40245,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Finow Germany,52.83,13.7,42,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40247,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Konigsberg Poland (Neumark) (Fiddichow),52.88,14.38,49,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40249,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Stargard Poland,53.32,15,31,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40251,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Schonwalde Germany,52.6,13.15,32,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40252,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Berlin Germany (Gatow),52.47,13.13,45,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40258,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Markisch Poland (Friedland),53.4,16.1,149,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40262,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Schivelbein Poland,53.77,15.78,89,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40266,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Nest Poland,54.28,16.12,0,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40268,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Stolpmunde Poland,54.58,16.85,13,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40271,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Buetow Poland,54.17,17.5,124,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40272,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Pollnow Poland,54.12,16.68,79,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40273,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Pinnow Poland,53.9,15.45,39,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40274,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Mackfitz Poland,53.75,15.33,41,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40278,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Putnitz Germany (Ribnitz),54.27,12.42,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40279,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Barth Germany,54.35,12.72,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40281,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Parow Germany (Stralsund),54.37,13.08,6,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40284,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Greifswald Germany,54.1,13.43,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40287,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Anklam Germany (Uckermunde),53.8,13.7,14,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40288,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Neubrandenburg Germany,53.6,13.3,67,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40289,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Tutow Germany (Demmin),53.92,13.23,7,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40290,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Prenzlau Germany,53.32,13.87,27,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40292,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Garz Germany,53.87,14.22,28,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40294,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kolberg Poland,54.2,15.67,6,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40296,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kamp Poland (Kamper),54.15,15.35,2,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40297,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Dievenow Poland,54.02,14.77,0,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40300,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Jurgenfelde USSR,54.48,21.8,49,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40301,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Rossitten USSR,55.15,20.87,3,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40302,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Tilsit USSR (Sojetsk),55.08,21.8,9,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40304,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ebenrode USSR,54.63,22.57,71,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40305,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bruester Ort USSR,54.93,19.95,34,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40306,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Neukuhren USSR,54.95,20.25,22,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40307,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Neuhausen USSR,54.78,20.62,21,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40308,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Jesau USSR,54.57,20.6,22,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40310,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Pillau USSR,54.62,19.88,21,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,40311,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Prowehren USSR,54.77,20.4,32,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
